game_id,date,season,home,away,home_score,away_score,ml_h,ml_a,spread,sp_h,sp_a,total,ou_o,ou_u,n_bk_sp,n_bk_ou,home_margin,game_total,home_won,home_covered,over_hit,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop,fluid,pmr,pfr,ftp,blkr,q4,road,m_scdef,m_pade,m_rb,m_vo,m_all5,lgenv,mkt,ats
401507137,20230521,2023,NY,IND,90,73,1.06,9.79,-16.5,1.91,1.89,157.5,1.87,1.93,8,10,17,163,1,1.0,1.0,0.0083,-0.0603,-2.8,0.161,0.0,0.0,-1.55,-1.83,162.34,0.0239,-0.0087,-0.0625,0.1511,-0.014,-2.67,0.1759,-0.4012,-0.0323,-0.2233,-5.5535,0.1732,-1.1402,0.3348,0.0,-0.1255,-0.0553,0.0815,0.0652,0.0093,162.0,16.5,0.5
401507138,20230521,2023,PHX,CHI,69,75,1.58,2.39,-3.5,1.9,1.91,160.5,1.91,1.9,8,10,-6,144,0,0.0,0.0,-0.1923,-0.2172,-52.9,1.81,0.0,0.0,-23.12,0.13,157.07,0.0097,-0.0412,0.1401,0.0782,-0.1419,-6.54,-0.2579,0.0915,-0.0377,-0.5797,0.2515,-0.0398,0.9978,0.025,2.0,-0.2426,-0.4422,-0.1085,-0.0346,-0.5106,162.0,3.5,-9.5
401507139,20230523,2023,WSH,CON,81,88,1.45,2.74,-5.5,1.93,1.87,158.5,1.9,1.9,8,10,-7,169,0,0.0,1.0,-0.0384,0.0444,-29.1,-5.971,0.0,0.0,-4.74,1.6,168.48,-0.0081,-0.1425,-0.1777,0.0785,-0.0404,0.68,0.1036,-0.093,0.112,-0.1245,-1.6112,0.1881,0.3172,-0.1135,0.0,0.1722,0.0781,-0.2592,-0.1427,-0.1404,162.0,5.5,-12.5
401507140,20230523,2023,MIN,ATL,77,83,1.76,2.08,-2.5,1.92,1.85,161.5,1.91,1.91,8,10,-6,160,0,0.0,0.0,0.1883,0.2644,12.1,5.752,1.0,0.0,6.0,-10.66,171.59,0.0118,-0.0625,0.0904,0.0321,0.0312,1.01,0.0603,0.3063,0.3047,0.2463,-6.7565,-0.0297,1.4354,0.0224,1.0,0.2544,0.1252,-0.0018,-0.2495,0.1189,162.0,2.5,-8.5
401507141,20230525,2023,LA,LV,85,94,9.04,1.07,12.5,2.16,1.65,170.5,1.87,1.93,8,9,-9,179,0,1.0,1.0,-0.1002,-0.1781,-6.9,2.38,0.0,0.0,-3.79,-4.06,167.21,-0.0557,0.0291,0.0882,-0.0244,-0.1286,-0.11,-0.0353,-0.1822,-0.1158,-0.1016,5.0,-0.0549,-2.6842,-0.0873,1.0,-0.2202,0.0842,-0.1305,-0.0885,-0.2839,162.0,-12.5,3.5
401507142,20230525,2023,PHX,MIN,90,81,1.51,2.6,-2.5,1.79,2.01,158.5,1.8,2.03,8,9,9,171,1,1.0,1.0,-0.0481,-0.1289,-1.7,3.112,2.0,0.0,-5.1,-0.17,159.09,0.0159,-0.0479,0.0191,0.0022,-0.0016,-1.45,-0.2696,0.2411,-0.082,-0.2223,1.2411,0.0649,2.9305,0.1283,0.0,0.1137,-0.1828,-0.202,-0.0431,-0.3398,162.0,2.5,6.5
401507143,20230526,2023,CHI,WSH,69,71,2.62,1.5,4.5,1.93,1.87,157.5,1.91,1.86,8,10,-2,140,0,1.0,0.0,-0.1059,-0.081,40.2,1.886,2.0,0.0,7.32,-4.45,161.33,0.0114,0.0988,-0.0633,-0.0855,0.1481,2.16,0.3885,-0.7114,-0.0261,0.0932,-1.3999,-0.0665,0.9458,0.1179,0.0,-0.0231,0.1193,0.1277,0.0106,0.1524,162.0,-4.5,2.5
401507144,20230526,2023,SEA,DAL,91,95,2.59,1.51,4.5,1.9,1.91,160.5,1.9,1.91,8,10,-4,186,0,1.0,1.0,-0.1591,-0.1895,-43.9,-4.287,0.0,0.0,-26.17,0.6,167.82,-0.054,-0.111,-0.1197,-0.0726,-0.0311,2.66,0.0515,-0.2462,-0.0818,-0.3904,-1.2801,-0.1768,1.839,-0.1706,0.0,-0.0201,0.1167,-0.1092,-0.2459,-0.3454,162.0,-4.5,0.5
401507145,20230527,2023,NY,CON,81,65,1.34,3.25,-7.5,1.91,1.87,163.5,1.9,1.91,8,10,16,146,1,1.0,0.0,-0.209,-0.1336,-57.6,-3.556,1.0,0.0,-10.96,-1.89,163.9,0.0572,-0.0644,-0.2222,0.1692,0.0504,-3.18,0.1424,-0.3986,0.0608,-0.5749,-4.3326,0.1548,-1.6094,0.1037,1.0,-0.1274,-0.2732,0.0134,-0.0915,-0.263,162.0,7.5,8.5
401507146,20230527,2023,LV,LA,93,65,1.07,8.49,-15.5,1.91,1.91,171.5,1.91,1.9,8,10,28,158,1,1.0,0.0,0.1521,0.1306,29.1,4.725,0.0,0.0,9.03,1.28,170.5,0.0754,-0.013,0.0223,0.067,0.1056,-2.15,-0.042,0.2613,0.0292,0.184,-5.369,0.0663,2.4317,0.2075,0.0,0.172,-0.189,0.1524,0.0137,0.1211,162.0,15.5,12.5
401507147,20230528,2023,ATL,IND,87,90,1.31,3.44,-7.5,1.94,1.86,160.5,1.91,1.9,8,10,-3,177,0,0.0,1.0,0.0351,0.0194,7.5,0.245,0.0,0.0,4.31,5.7,171.71,-0.0136,0.0684,-0.012,0.0313,-0.0401,-0.24,0.2067,-0.3226,0.1017,0.0975,-1.2509,0.1154,0.6077,0.0241,1.0,-0.0834,0.0592,0.0683,0.2319,0.2778,162.0,7.5,-10.5
401507148,20230528,2023,CHI,DAL,94,88,1.67,2.21,-2.5,1.89,1.92,161.5,1.91,1.88,8,10,6,182,1,1.0,1.0,0.1097,0.0934,23.2,4.844,0.0,0.0,6.03,-4.15,163.72,0.0295,-0.0462,-0.1285,-0.0747,0.0867,0.87,0.4326,-0.4487,-0.1268,-0.0099,2.0068,-0.0479,0.4638,0.0974,1.0,-0.0562,0.1123,-0.0547,-0.1115,-0.1689,162.0,2.5,3.5
401507149,20230528,2023,LV,MIN,94,73,1.06,8.74,-14.5,1.86,1.95,169.5,1.86,1.92,8,10,21,167,1,1.0,0.0,0.5213,0.5771,96.1,5.868,-2.0,1.0,28.27,4.53,166.9,-0.0134,-0.0159,-0.0603,0.0333,0.1678,3.77,0.2546,0.4587,0.5127,0.7316,-3.8017,0.0432,2.4917,0.2035,1.0,0.5556,0.2923,0.1372,0.1153,0.897,156.77,14.5,6.5
401507150,20230530,2023,ATL,CHI,83,65,1.59,2.37,-3.5,1.91,1.91,160.5,1.88,1.91,8,10,18,148,1,1.0,0.0,-0.3578,-0.2811,-67.2,-7.753,0.0,0.0,-11.2,6.38,168.71,-0.0188,-0.0083,0.1155,0.0434,-0.0732,-2.52,-0.4929,0.3121,-0.1391,-0.4041,0.1804,0.0242,-0.89,0.0751,0.0,-0.1906,-0.2072,-0.0805,0.098,-0.2997,157.1,3.5,14.5
401507151,20230530,2023,CON,IND,81,78,1.1,7.22,-12.5,1.91,1.91,157.5,1.88,1.91,8,10,3,159,1,0.0,1.0,0.2666,0.2661,56.9,4.233,1.0,0.0,10.69,-1.58,163.58,-0.0144,0.0089,0.1358,-0.02,-0.0033,1.74,0.1194,0.1936,0.1419,0.3697,-0.5256,0.0201,1.3412,-0.1685,2.0,0.0957,0.3774,0.0473,0.0378,0.3889,156.81,12.5,-9.5
401507152,20230530,2023,DAL,MIN,94,89,1.39,3.0,-6.5,1.9,1.83,167.5,1.86,1.96,8,10,5,183,1,0.0,1.0,0.1158,-0.0281,48.3,-0.028,0.0,0.0,11.89,3.12,166.47,-0.0192,0.0546,-0.0132,0.0471,0.0276,1.83,-0.2771,0.3235,0.0367,0.3417,-0.4022,0.0676,1.3549,-0.0803,2.0,-0.0446,0.0002,-0.0094,0.3039,0.2538,156.88,6.5,-1.5
401507153,20230530,2023,SEA,NY,78,86,8.61,1.07,15.5,1.84,1.97,161.5,1.84,1.96,8,10,-8,164,0,1.0,1.0,-0.3121,-0.4202,-49.3,-12.152,1.0,0.0,-19.16,4.71,164.14,-0.0834,-0.0034,0.066,-0.0864,-0.0812,3.73,-0.1985,-0.2338,-0.212,-0.2646,-0.7466,-0.0701,2.9556,-0.1691,0.0,0.051,0.0888,-0.109,0.0858,-0.091,157.65,-15.5,7.5
401507154,20230601,2023,MIN,CON,84,89,3.03,1.38,4.5,1.99,1.75,159.5,1.9,1.9,8,10,-5,173,0,0.0,1.0,-0.2215,-0.1363,-84.3,-2.457,0.0,0.0,-11.56,1.47,162.58,0.0061,-0.0547,-0.0775,0.0092,-0.0059,-2.46,0.0097,-0.2889,0.0593,-0.4572,-1.1506,0.0645,-1.6215,0.0122,0.0,0.0588,-0.2158,-0.1253,-0.2224,-0.3328,157.83,-4.5,-0.5
401507155,20230602,2023,WSH,DAL,75,74,1.29,3.63,-7.5,1.87,1.93,163.5,1.81,2.0,8,10,1,149,1,0.0,0.0,0.1041,0.1033,-4.3,3.62,2.0,0.0,1.72,-1.26,167.01,0.0285,-0.0996,-0.0299,-0.0159,-0.0162,0.28,0.0715,0.0432,-0.2335,0.0549,2.1673,0.0052,-0.3099,-0.1753,0.0,-0.0151,0.0382,-0.11,-0.2676,-0.421,158.25,7.5,-6.5
401507156,20230602,2023,ATL,LV,87,92,5.79,1.14,11.5,1.91,1.9,171.5,1.85,1.95,8,10,-5,179,0,1.0,1.0,-0.5105,-0.6367,-82.9,-4.889,-2.0,0.0,-20.53,1.04,172.35,0.0078,0.0534,0.0766,-0.1058,-0.0921,-4.0,-0.5312,-0.0883,-0.6159,-0.7054,1.0702,-0.0425,-1.1342,0.0159,0.0,-0.7159,-0.5927,0.0076,0.0585,-0.9453,158.0,-11.5,6.5
401507157,20230602,2023,CHI,NY,76,77,4.9,1.18,9.5,1.95,1.87,161.5,1.91,1.85,8,10,-1,153,0,1.0,0.0,-0.1062,-0.2488,12.3,-1.201,0.0,0.0,-5.5,2.83,161.15,-0.0142,0.0619,-0.0386,-0.1423,-0.0157,0.31,0.3339,-0.7195,-0.4517,-0.0978,0.7037,-0.0245,-0.0955,-0.0351,1.0,-0.2998,-0.0847,0.0796,0.2047,-0.1272,158.55,-9.5,8.5
401507159,20230603,2023,WSH,MIN,78,80,1.25,3.91,-8.5,1.95,1.83,160.5,1.9,1.91,8,10,-2,158,0,0.0,0.0,0.2325,0.2361,62.2,3.583,-1.0,1.0,9.83,1.98,164.06,-0.0017,-0.0694,-0.0064,0.0377,-0.0302,3.04,0.0163,0.3336,-0.0216,0.4986,0.6114,0.0807,1.1084,-0.2655,0.0,0.2282,0.311,-0.0209,0.1308,0.3547,159.25,8.5,-10.5
401507160,20230603,2023,LA,SEA,92,85,1.37,3.09,-6.5,1.91,1.91,162.5,1.89,1.91,8,10,7,177,1,1.0,1.0,0.228,0.3249,70.5,10.575,-3.0,1.0,14.97,3.26,167.94,0.0264,-0.0323,-0.0247,-0.014,0.059,-1.33,0.4978,-0.2863,0.2889,0.3732,0.8633,0.0492,-2.986,0.0168,0.0,0.2018,0.1173,-0.1488,-0.059,0.1329,159.22,6.5,0.5
401507161,20230604,2023,CON,DAL,80,74,1.32,3.41,-8.5,2.09,1.77,165.5,1.89,1.91,8,10,6,154,1,0.0,0.0,0.1104,0.1556,37.6,4.881,1.0,0.0,-0.58,-3.65,163.81,0.0233,0.0042,0.0577,-0.0628,0.0142,-0.82,0.2082,-0.052,0.0606,0.2372,0.5556,-0.095,0.3451,0.032,1.0,0.0717,0.0402,-0.0021,-0.1651,-0.0677,159.64,8.5,-2.5
401507162,20230604,2023,NY,CHI,82,86,1.11,6.7,-13.5,2.0,1.83,156.5,1.9,1.87,8,10,-4,168,0,0.0,1.0,0.2213,0.2018,-2.8,-0.404,0.0,0.0,8.04,-2.23,160.14,0.0055,-0.0857,0.0291,0.1379,-0.0257,0.56,0.1641,-0.0292,0.3627,0.0556,-1.3864,0.0447,0.7821,0.0628,0.0,0.2393,0.1722,-0.2481,-0.1989,-0.0229,159.51,13.5,-17.5
401507163,20230604,2023,IND,LV,80,84,9.83,1.06,14.5,1.96,1.81,171.5,1.9,1.91,8,10,-4,164,0,1.0,0.0,-0.5451,-0.6447,-102.0,-5.349,3.0,0.0,-23.46,-4.09,167.79,0.0287,0.0734,-0.0382,-0.0673,-0.0875,-3.8,-0.4791,-0.2053,-0.5309,-0.9484,5.8947,-0.098,-1.8287,-0.0445,1.0,-0.6329,-0.6586,0.1441,-0.0826,-0.9546,159.7,-14.5,10.5
401507164,20230606,2023,CON,LV,84,90,2.83,1.43,5.5,1.87,1.92,167.5,1.88,1.91,8,10,-6,174,0,0.0,1.0,-0.2782,-0.2593,-32.9,1.391,0.0,0.0,-11.23,-4.36,165.51,0.0393,0.0959,0.0564,-0.0676,-0.0273,-3.63,-0.618,0.4395,-0.1777,-0.2881,3.9563,-0.0459,-1.8992,-0.1562,2.0,-0.5289,-0.4807,0.1507,-0.0506,-0.5653,159.8,-5.5,-0.5
401507166,20230606,2023,SEA,LA,66,63,2.36,1.59,2.5,1.92,1.85,166.5,1.91,1.86,8,10,3,129,1,1.0,0.0,-0.2748,-0.3597,-79.4,-7.318,0.0,0.0,-12.09,-2.12,166.65,0.0045,0.023,-0.0138,0.0359,-0.0074,0.61,0.2525,-0.8217,-0.3097,-0.5053,1.3678,-0.0601,4.1607,-0.1268,0.0,-0.1282,-0.3034,0.1814,0.0533,-0.2259,161.19,-2.5,5.5
401507168,20230607,2023,DAL,PHX,84,79,1.46,2.69,-4.5,1.85,1.96,163.5,1.87,1.91,8,10,5,163,1,1.0,0.0,0.0021,-0.0795,32.8,-5.423,-2.0,0.0,6.69,2.08,163.85,-0.0647,0.067,-0.0905,-0.0118,-0.0169,1.43,-0.0541,-0.0509,-0.2333,0.1906,-1.2148,0.0356,-2.3837,0.0041,0.0,-0.4627,0.1896,0.3266,0.4478,0.4845,157.24,4.5,0.5
401507169,20230608,2023,CON,LV,94,77,2.75,1.45,4.5,1.99,1.79,167.5,1.88,1.91,8,10,17,171,1,1.0,1.0,-0.3968,-0.4027,-49.8,2.762,0.0,0.0,-12.74,-3.24,166.1,0.0335,0.0973,0.0314,-0.0348,-0.0033,-4.16,-0.5222,0.1765,-0.3368,-0.4357,3.9341,-0.0626,-2.226,0.0,3.0,-0.7586,-0.5971,0.1245,-0.0543,-0.845,157.36,-4.5,21.5
401507170,20230609,2023,ATL,NY,83,106,3.12,1.37,6.5,1.88,1.91,163.5,1.86,1.93,8,10,-23,189,0,0.0,1.0,-0.194,-0.113,-30.2,0.046,0.0,0.0,-4.31,6.08,167.58,-0.0274,0.0434,0.0859,-0.0999,-0.0107,-0.34,-0.2955,0.2936,-0.0988,-0.068,0.0042,0.0131,-0.091,0.0064,0.0,0.0239,-0.2024,0.1111,0.3456,0.2097,157.63,-6.5,-16.5
401507171,20230609,2023,DAL,PHX,90,77,1.43,2.81,-4.5,1.78,1.99,168.5,1.91,1.89,8,9,13,167,1,1.0,0.0,-0.0312,-0.0277,41.7,-4.992,0.0,0.0,5.15,2.25,166.26,-0.0505,0.1085,-0.0435,-0.0214,-0.028,0.37,0.3197,-0.4566,-0.1156,0.2703,-2.6157,0.0267,-1.9906,0.0919,1.0,-0.3607,-0.0678,0.4334,0.4583,0.4909,158.23,4.5,8.5
401507172,20230609,2023,MIN,IND,69,71,1.69,2.19,-3.5,1.9,1.83,160.5,1.89,1.91,8,9,-2,140,0,0.0,0.0,-0.0279,0.0007,-12.2,1.157,2.0,0.0,-1.9,-1.71,163.28,0.0107,-0.0073,0.0911,0.0217,-0.0255,-0.97,-0.0112,0.0179,-0.1023,0.0644,-3.4403,0.0577,-0.8088,0.0323,1.0,-0.0487,-0.0697,0.0693,-0.1465,-0.1245,158.4,3.5,-5.5
401507173,20230609,2023,LA,CHI,77,62,1.58,2.39,-3.5,1.9,1.91,161.5,2.01,1.8,8,10,15,139,1,1.0,0.0,-0.0684,-0.0825,-17.9,1.04,0.0,0.0,-4.09,0.78,166.7,-0.0,-0.0455,0.0414,-0.0033,-0.0439,-0.48,-0.1904,0.0779,0.0155,-0.0143,1.695,0.0427,-2.5116,-0.0564,0.0,0.1219,-0.0211,-0.0909,-0.2062,-0.2294,158.06,3.5,11.5
401507174,20230609,2023,SEA,WSH,66,73,6.17,1.12,11.5,1.95,1.79,156.5,1.91,1.87,8,10,-7,139,0,1.0,0.0,-0.3032,-0.3999,-57.7,-5.264,-2.0,0.0,-7.59,-0.03,164.31,-0.0192,0.0593,-0.0157,-0.0397,0.0198,1.25,-0.1037,-0.4438,-0.1663,-0.4859,1.1875,-0.1322,2.243,0.1105,0.0,0.0064,0.1223,0.1289,-0.1847,-0.0945,157.71,-11.5,4.5
401507175,20230611,2023,NY,DAL,102,93,1.24,4.11,-8.5,1.91,1.91,169.5,1.86,1.91,8,10,9,195,1,1.0,1.0,0.3107,0.344,15.6,-1.03,0.0,0.0,5.21,-2.89,166.57,0.0188,-0.1216,-0.0477,0.0417,0.0783,0.1,0.0301,0.4056,0.3493,-0.0062,-0.8245,-0.0296,0.608,0.1627,0.0,0.331,0.3591,-0.3059,-0.2181,0.1083,157.38,8.5,0.5
401507176,20230611,2023,LV,CHI,93,80,1.08,7.69,-13.5,1.89,1.91,168.5,1.92,1.87,8,10,13,173,1,0.0,1.0,0.2764,0.2835,57.0,-3.931,1.0,0.0,7.05,0.84,166.48,-0.0117,-0.049,0.0806,0.0431,-0.0081,1.68,0.0806,0.2324,0.1875,0.3928,-1.2259,0.0753,-0.0476,-0.054,1.0,0.3958,0.1384,-0.0708,-0.0627,0.2604,158.04,13.5,-0.5
401507177,20230611,2023,ATL,CON,77,89,2.34,1.61,2.5,1.99,1.8,161.5,1.8,2.02,8,9,-12,166,0,0.0,1.0,-0.3509,-0.2919,-94.2,-1.514,-1.0,0.0,-8.12,5.87,168.44,-0.0002,-0.0632,-0.0187,0.0072,-0.0075,-0.77,-0.2525,-0.052,-0.2157,-0.5479,-0.9633,0.0253,1.0028,-0.0211,0.0,-0.0403,-0.2564,-0.0103,0.1791,-0.1406,158.29,-2.5,-9.5
401507178,20230611,2023,IND,PHX,82,85,1.62,2.3,-3.5,1.91,1.91,163.5,1.93,1.85,8,10,-3,167,0,0.0,1.0,-0.0158,-0.017,12.5,-2.222,0.0,0.0,3.36,-0.22,164.31,-0.042,0.0302,-0.1039,-0.0686,0.059,-3.73,0.0152,-0.0225,0.0992,0.1762,-0.0044,-0.0598,-3.7178,0.1543,2.0,-0.5024,-0.31,0.1497,0.1195,-0.1684,158.42,3.5,-6.5
401507179,20230611,2023,SEA,WSH,65,71,2.52,1.52,5.5,1.8,2.05,156.5,2.0,1.8,8,10,-6,136,0,0.0,0.0,-0.3074,-0.2911,-75.3,-4.298,0.0,0.0,-5.2,0.64,163.26,-0.0121,0.0042,-0.0204,-0.0291,0.0176,0.99,-0.2462,-0.078,-0.0798,-0.5937,0.6783,-0.1313,2.363,0.0252,1.0,0.0166,-0.1525,-0.0323,0.2368,0.0297,158.57,-5.5,-0.5
401507180,20230611,2023,MIN,LA,91,86,2.01,1.79,1.5,1.87,1.91,160.5,1.91,1.9,7,10,5,177,1,1.0,1.0,-0.1834,-0.2322,-76.7,-3.808,0.0,0.0,-6.26,-3.07,164.04,0.0267,0.0264,0.0289,0.0258,0.015,-3.01,0.028,-0.2503,-0.1828,-0.522,0.2997,-0.0038,0.396,0.0086,0.0,-0.3231,-0.4957,0.0739,-0.192,-0.6494,158.2,-1.5,6.5
401507181,20230613,2023,IND,WSH,87,66,2.6,1.5,4.5,1.91,1.9,157.5,1.91,1.88,8,10,21,153,1,1.0,0.0,-0.0733,-0.0918,-55.7,-0.846,0.0,0.0,-5.58,0.06,161.87,-0.0132,0.0435,-0.0829,-0.0678,0.0116,-3.68,-0.1113,0.0404,0.2657,-0.4123,2.3032,-0.1244,-0.5597,0.1668,2.0,-0.1366,-0.1108,0.0167,-0.0135,-0.0137,158.5,-4.5,25.5
401507182,20230613,2023,NY,ATL,79,86,1.17,5.07,-10.5,1.95,1.85,169.5,1.83,1.98,8,10,-7,165,0,0.0,0.0,0.5728,0.4743,87.6,0.068,0.0,0.0,14.17,-5.5,169.27,-0.0173,-0.0366,-0.0881,0.0991,0.0404,1.01,0.3542,0.1096,0.5668,0.4421,-1.3389,0.0245,0.4352,0.0157,0.0,0.3289,0.643,-0.1029,-0.3143,0.5004,158.41,10.5,-17.5
401507183,20230613,2023,PHX,SEA,69,83,1.33,3.3,-6.5,1.87,1.94,161.5,1.9,1.91,8,10,-14,152,0,0.0,0.0,0.1787,0.2144,35.8,5.651,0.0,0.0,2.2,-0.16,162.72,0.039,0.0214,0.0559,0.0392,0.009,-1.64,-0.0684,0.4604,0.2868,0.0547,1.2149,0.0648,-0.247,0.0007,0.0,0.1476,-0.0265,-0.1282,-0.2324,-0.112,158.52,6.5,-20.5
401507184,20230614,2023,DAL,LA,61,79,1.47,2.68,-4.5,1.81,1.99,166.5,1.86,1.91,8,10,-18,140,0,0.0,0.0,-0.068,-0.1088,-9.4,-4.318,0.0,0.0,-3.27,1.84,168.31,-0.0065,0.1342,0.0041,0.042,-0.0338,0.07,0.426,-0.5869,-0.0758,-0.1635,1.7148,0.032,1.7341,-0.1225,1.0,-0.278,-0.125,0.4606,0.2963,0.3808,158.42,4.5,-22.5
401507186,20230615,2023,CHI,IND,90,92,2.02,1.8,1.5,1.91,1.91,158.5,1.94,1.85,8,10,-2,182,0,0.0,1.0,-0.0093,0.0921,34.7,-0.579,2.0,0.0,-8.26,1.95,162.68,0.004,-0.0521,-0.0148,0.0049,0.0307,3.83,0.0519,0.0191,-0.0665,-0.234,-4.5367,-0.0075,2.1182,0.0334,0.0,0.2923,0.5048,-0.0275,-0.1161,0.296,158.46,-1.5,-0.5
401507187,20230615,2023,LV,SEA,96,63,1.04,11.8,-18.5,1.95,1.81,167.5,1.87,1.91,8,10,33,159,1,1.0,0.0,0.5556,0.5512,140.6,-0.375,2.0,0.0,2.01,1.81,163.69,0.0048,-0.0085,0.022,-0.0159,0.0347,0.06,0.1053,0.5765,0.3815,0.4844,-2.1945,0.0702,-0.7655,0.1036,1.0,0.3143,0.0195,-0.0974,-0.1005,0.2214,158.81,18.5,14.5
401507188,20230616,2023,WSH,PHX,88,69,1.13,5.96,-11.5,1.89,1.91,156.5,1.9,1.87,8,10,19,157,1,1.0,1.0,0.0571,0.0874,55.2,-1.079,0.0,0.0,4.56,-0.13,161.91,-0.0249,0.0029,-0.0064,0.0047,0.0049,-0.27,-0.1705,0.3266,-0.1845,0.339,-1.5953,0.0294,-1.6419,-0.082,0.0,0.0048,0.0162,0.2421,0.4069,0.4948,158.81,11.5,7.5
401507189,20230616,2023,LA,MIN,72,77,1.42,2.87,-5.5,1.88,1.92,163.5,1.91,1.87,8,10,-5,149,0,0.0,0.0,0.1949,0.3009,80.1,4.052,-3.0,0.0,7.37,1.29,162.66,-0.0289,-0.0661,-0.0452,-0.0238,0.0053,2.84,-0.0813,0.4076,0.2158,0.4319,0.749,-0.0621,0.3186,-0.055,0.0,0.1865,0.4826,0.0726,0.0623,0.638,158.79,5.5,-10.5
401507190,20230617,2023,DAL,SEA,103,109,1.28,3.66,-7.5,1.82,1.99,164.5,1.88,1.91,8,10,-6,212,0,0.0,1.0,0.1037,0.165,55.0,0.605,1.0,0.0,3.06,2.64,165.16,-0.003,0.1307,-0.0136,-0.0082,-0.0292,-2.09,0.2935,-0.1046,0.1286,-0.0245,1.219,0.1655,-1.3675,0.0474,2.0,-0.2454,-0.2715,0.481,0.3263,0.4985,158.65,7.5,-13.5
401507191,20230618,2023,NY,PHX,89,71,1.1,7.42,-14.5,1.89,1.91,161.5,1.86,1.95,8,10,18,160,1,1.0,0.0,0.5193,0.5006,86.0,0.036,3.0,0.0,14.5,0.97,163.4,-0.0362,0.0149,-0.0774,0.0362,0.0583,0.31,0.0987,0.4689,0.4463,0.5475,-1.4169,0.0121,-0.0993,0.0532,1.0,0.3115,0.542,0.1987,0.36,1.2126,159.39,14.5,3.5
401507192,20230618,2023,WSH,CHI,77,69,1.46,2.73,-5.5,2.0,1.83,155.5,1.9,1.91,8,10,8,146,1,1.0,0.0,0.0191,0.0326,4.9,1.5,-1.0,0.0,6.92,-1.06,161.25,0.0129,-0.0398,0.0785,0.0659,-0.0386,-0.2,-0.1272,0.2319,-0.0829,0.3527,1.2308,0.1074,-1.9032,-0.144,0.0,-0.036,-0.1008,0.0155,-0.121,-0.2282,159.4,5.5,2.5
401507193,20230618,2023,IND,ATL,94,100,1.94,1.85,-1.5,1.98,1.83,161.5,1.85,1.95,8,9,-6,194,0,0.0,1.0,0.0342,0.0342,17.2,-2.107,0.0,0.0,8.82,-6.79,166.32,-0.0398,0.0333,-0.0564,-0.01,-0.0176,-2.54,0.0746,-0.0345,0.2358,0.1534,0.0384,-0.0392,-1.5502,0.0068,2.0,-0.1129,0.1385,-0.0838,-0.1193,-0.0172,159.22,1.5,-7.5
401507194,20230618,2023,LA,CON,74,83,2.41,1.58,3.0,2.03,1.78,157.5,1.9,1.91,7,9,-9,157,0,0.0,0.0,-0.1152,-0.1038,-31.6,-0.281,-1.0,0.0,-0.98,-2.65,164.11,-0.0095,-0.0973,-0.052,0.0453,-0.003,-0.66,-0.2488,0.1557,0.006,-0.1282,-0.8406,0.0173,-0.2575,-0.0797,0.0,0.0055,-0.0067,-0.1227,-0.0619,-0.1362,159.68,-3.0,-6.0
401507195,20230618,2023,LV,MIN,93,62,1.06,9.66,-17.5,1.91,1.88,167.5,1.85,1.93,8,10,31,155,1,1.0,0.0,0.5162,0.5622,130.4,-0.572,1.0,0.0,7.78,2.68,162.17,-0.026,-0.0427,-0.0751,0.0076,0.0375,6.16,0.2846,0.4372,0.364,0.6054,-0.8501,-0.0272,2.7057,0.0073,1.0,0.5473,0.6079,0.0406,0.0375,0.8909,159.64,17.5,13.5
401507196,20230620,2023,DAL,ATL,85,73,1.58,2.36,-3.5,1.91,1.9,168.5,1.69,2.14,8,10,12,158,1,1.0,0.0,-0.0472,-0.0082,3.8,-7.106,1.0,0.0,-1.99,-2.72,170.93,-0.0431,0.0822,-0.0632,0.0529,-0.0745,1.28,0.2641,-0.3703,0.1287,-0.2407,0.3128,0.0718,0.3797,-0.078,3.0,-0.1198,0.2318,0.2072,0.2105,0.5365,159.58,3.5,8.5
401507197,20230620,2023,LA,MIN,61,67,1.39,3.01,-5.5,1.85,1.96,157.5,1.91,1.91,8,10,-6,128,0,0.0,0.0,0.1486,0.2878,60.4,1.514,0.0,0.0,7.29,1.01,160.1,-0.0088,-0.0474,-0.0474,-0.0084,0.0075,2.39,0.0189,0.3383,0.2372,0.3224,0.8422,-0.0392,0.0022,-0.0592,2.0,0.2089,0.3714,0.1124,0.0786,0.6242,159.56,5.5,-11.5
401507198,20230620,2023,SEA,CON,79,85,3.93,1.25,8.5,1.9,1.91,159.5,1.81,2.02,8,10,-6,164,0,1.0,1.0,-0.363,-0.403,-122.7,-6.851,1.0,0.0,-10.97,-0.38,164.94,0.0022,-0.0472,0.002,0.1065,-0.0209,0.63,-0.1285,-0.3701,-0.1606,-0.3823,-0.6085,-0.0327,2.823,-0.1389,1.0,0.0657,-0.1623,-0.1355,0.0774,-0.2368,159.16,-8.5,2.5
401507199,20230621,2023,PHX,LV,79,99,13.53,1.03,19.5,1.91,1.91,164.5,1.91,1.91,8,10,-20,178,0,0.0,1.0,-0.7829,-0.921,-169.9,-3.734,0.0,0.0,-28.22,-1.4,161.62,0.0572,0.0068,0.0434,0.0085,-0.0294,-3.38,-0.4688,-0.6192,-0.6654,-1.2887,5.0226,0.0039,-0.9846,-0.0406,0.0,-0.7125,-0.672,-0.1251,-0.3467,-1.5072,159.22,-19.5,-0.5
