game_id,season,margin,total,pstr,pnews,telo,zone,rest,b2b,form5,pace_d,pace_s,tov,oreb,ftr,p3ar,p3pct,stk,bench,drop
401105054,2019,23.0,179.0,0.2225,0.1998,92.3,0,1,0,2.99,-2.7,158.62,-0.0687,-0.013,0.0361,0.1194,0.0411,-2.4,0.2195,-0.0491
401105055,2019,3.0,165.0,-0.1796,-0.01,21.7,0,1,0,1.82,-6.35,162.66,-0.0095,0.0285,-0.1018,-0.0122,0.026,2.48,0.3701,-0.3796
401105056,2019,8.0,170.0,0.0566,0.0663,-23.0,0,0,0,-1.27,0.89,163.64,-0.0009,-0.0386,0.0469,-0.0832,0.0468,-2.2,0.2784,-0.4072
401105057,2019,-16.0,162.0,-0.347,-0.3936,-125.4,0,0,0,-15.16,1.18,163.08,0.0117,-0.039,0.1273,0.0697,0.0131,-2.23,0.2716,-0.96
401105058,2019,4.0,184.0,0.497,0.543,172.7,0,-1,0,4.56,0.52,164.44,0.0054,0.0592,0.018,-0.1139,0.1316,-0.84,0.2389,0.4866
401105059,2019,29.0,147.0,0.3864,0.3718,115.4,0,0,0,15.24,0.3,157.31,-0.0472,0.0058,0.0116,0.0061,0.0012,-3.43,0.738,-0.6
401105060,2019,6.0,162.0,-0.3326,-0.3417,-126.2,0,1,0,-11.79,-3.68,156.75,0.0031,0.0249,0.0297,-0.007,-0.0069,-2.02,-0.0567,-0.4151
401105061,2019,-7.0,149.0,-0.0168,-0.2207,-36.9,0,1,0,3.18,-4.52,158.49,-0.0016,-0.0848,0.0958,-0.0128,-0.0048,-2.74,0.0572,-0.4246
401105062,2019,1.0,157.0,0.0995,0.1799,60.9,0,0,0,3.29,3.7,158.81,-0.0241,0.0296,0.005,-0.0149,-0.0247,-1.78,0.0826,0.0525
401105063,2019,10.0,172.0,0.2432,0.2228,-20.6,0,3,0,-1.0,4.18,166.36,0.0102,0.0161,0.1077,0.0342,-0.0287,-0.2,-0.3425,0.7644
401105064,2019,6.0,160.0,0.112,0.1836,48.3,0,-1,0,17.88,-5.23,159.04,-0.0273,0.0345,-0.0378,0.0008,0.0168,1.19,0.2442,-0.16
401105065,2019,-7.0,165.0,-0.3304,-0.354,-106.7,0,1,0,-10.24,3.3,159.25,0.0557,-0.0147,-0.0554,-0.0763,-0.0765,1.6,-0.9071,0.8591
401105066,2019,9.0,145.0,0.2842,0.19,137.1,0,-1,0,6.13,-5.25,160.65,0.0063,0.007,0.0892,-0.056,0.0382,-1.4,-0.0529,0.3498
401105067,2019,10.0,146.0,0.1836,0.1814,132.6,0,0,0,-3.53,5.91,158.63,-0.0217,-0.0015,-0.0347,0.0189,-0.0305,2.46,-0.2344,0.5308
401105068,2019,39.0,175.0,0.5451,0.5339,177.8,0,-3,0,21.58,-2.2,158.73,-0.0166,-0.0079,0.0134,0.0799,0.057,2.24,0.0151,0.7541
401105069,2019,-15.0,185.0,0.0826,0.0684,-22.4,0,-3,0,8.12,2.93,166.73,0.0181,-0.0369,0.0102,0.1158,-0.0917,1.48,-0.1856,0.3741
401105070,2019,6.0,150.0,0.364,0.2397,136.2,0,0,0,13.6,-3.52,158.13,-0.0433,-0.0309,0.0404,0.0212,-0.0205,0.35,-0.0986,0.3788
401105071,2019,8.0,156.0,-0.206,-0.231,-21.3,0,0,0,-8.31,-3.07,161.28,0.003,0.0247,-0.002,0.0757,0.0003,1.83,-0.0375,-0.2097
401105072,2019,-4.0,170.0,-0.552,-0.6547,-143.0,0,2,0,-8.75,-3.03,166.58,-0.01,-0.0311,-0.0713,-0.016,-0.0418,-0.26,-0.057,-0.8854
401105073,2019,-6.0,158.0,0.1546,0.1585,84.9,0,0,0,1.34,0.04,160.49,-0.0421,-0.0317,-0.0298,-0.0243,0.0074,0.07,0.2653,-0.1861
401105074,2019,5.0,163.0,0.4019,0.408,47.9,0,0,0,1.02,4.06,160.51,-0.0039,0.0624,-0.037,-0.0959,0.0832,0.68,0.442,0.0412
401105075,2019,10.0,152.0,-0.0878,-0.0629,15.2,0,2,0,-0.81,0.55,162.71,-0.0362,-0.0495,-0.0059,0.0578,-0.0444,0.22,0.3268,-0.5692
401105076,2019,16.0,156.0,0.1908,0.1908,78.3,0,-2,0,-5.1,5.95,157.13,0.0263,-0.0541,-0.0798,-0.0438,-0.0099,0.4,-0.1489,0.4408
401105077,2019,33.0,163.0,0.2881,0.2839,88.9,0,0,0,10.79,1.05,161.07,0.0313,-0.0444,-0.0231,0.0538,0.0228,3.68,-0.0218,0.4904
401105078,2019,4.0,174.0,-0.1249,-0.1268,2.7,0,2,0,-8.76,-2.6,165.94,0.0146,0.0096,-0.0742,0.0977,-0.0892,3.55,-0.2903,0.1919
401105079,2019,-3.0,177.0,0.0179,0.0574,20.1,0,0,0,0.91,-2.19,162.94,0.0286,0.0625,0.0196,-0.0698,0.0462,-2.53,-0.108,0.281
401105080,2019,7.0,163.0,-0.2264,-0.2494,-136.3,0,-2,0,-23.37,7.21,164.04,0.0414,0.0074,0.0665,-0.0025,-0.1134,0.21,-0.7353,0.6459
401105081,2019,29.0,173.0,0.6041,0.6041,266.4,0,0,0,21.33,-1.79,161.32,-0.0522,-0.038,0.0074,0.0865,0.0721,3.1,0.4011,0.2705
401105082,2019,-4.0,150.0,0.0667,0.0451,52.8,0,1,0,0.07,-7.2,160.24,0.0254,0.0289,0.0378,-0.0248,0.0656,0.67,-0.1414,0.1672
401105083,2019,12.0,156.0,-0.0855,-0.1105,-26.3,0,1,0,4.35,0.83,164.72,0.0123,-0.0702,-0.0064,0.0035,0.0113,-1.43,0.3436,-0.485
401105084,2019,-8.0,180.0,-0.2537,-0.2572,-14.0,0,3,0,-0.77,-5.83,165.64,-0.0216,-0.0533,0.0049,-0.0111,0.0052,-1.97,-0.2406,-0.0463
401105085,2019,21.0,175.0,-0.1908,-0.1075,-47.9,0,1,0,-3.64,-4.24,166.26,0.05,-0.0157,-0.0788,0.0553,-0.0046,2.67,-0.1067,-0.0104
401105086,2019,-9.0,117.0,0.2066,0.2441,71.1,0,2,0,18.87,-2.99,158.98,0.0516,0.084,-0.0309,0.074,-0.0111,5.0,0.0707,0.166
401105087,2019,15.0,157.0,-0.3999,-0.3936,-98.7,0,0,0,-10.68,-5.86,164.75,0.0117,-0.0407,-0.0235,0.0324,-0.0375,1.24,-0.0378,-0.4906
401105088,2019,-13.0,177.0,-0.2465,-0.2387,-128.5,0,0,0,-7.2,1.07,162.67,0.0303,0.0727,-0.0964,-0.0498,0.0556,-1.26,0.1311,-0.4752
401105089,2019,29.0,161.0,0.2634,0.2634,88.9,0,0,0,9.73,-2.65,162.77,-0.0408,0.0561,0.0167,0.0614,0.0634,0.08,0.2014,0.0351
401105090,2019,8.0,178.0,-0.0954,-0.0484,-5.5,0,0,0,0.91,-5.41,166.88,0.0277,-0.0398,-0.0716,-0.0759,0.0752,1.1,-0.2107,0.1893
401105091,2019,-19.0,159.0,-0.2437,-0.2527,-69.5,0,0,0,-4.62,-4.52,158.43,0.037,0.0123,-0.0069,0.0206,-0.0226,0.81,-0.1452,-0.1204
401105092,2019,-4.0,170.0,-0.2069,-0.3034,-84.5,0,0,0,-10.46,-3.11,162.36,-0.0242,0.0164,0.0302,-0.063,0.0131,-0.99,-0.1881,-0.1746
401105093,2019,-5.0,171.0,0.4988,0.477,114.1,0,-2,0,3.94,9.56,163.02,-0.018,-0.0009,-0.0253,0.0201,-0.0531,1.29,0.0281,0.6634
401105094,2019,-7.0,123.0,-0.2409,-0.2864,-133.7,0,2,0,-4.34,2.96,162.94,0.0079,-0.0061,-0.0341,0.0153,-0.0354,1.71,-0.0147,-0.4261
401105095,2019,-10.0,178.0,-0.4905,-0.4724,-219.1,0,0,0,-14.77,1.02,161.4,0.0089,-0.0189,-0.0346,-0.0027,0.0339,-6.7,-0.1539,-0.4298
401105096,2019,-6.0,176.0,-0.6455,-0.6775,-233.4,0,-2,0,-23.78,-3.13,156.82,0.0298,0.0387,0.0474,-0.1209,0.004,-1.16,-0.3651,-0.465
401105097,2019,6.0,178.0,0.0668,0.0255,-19.9,0,2,0,-10.23,2.01,167.41,-0.0293,0.0557,0.075,-0.0873,0.0116,-2.41,-0.188,0.2626
401105098,2019,27.0,183.0,0.2754,0.2754,1.5,0,0,0,-2.57,5.05,165.35,-0.003,0.0668,-0.0396,-0.0183,-0.021,1.34,0.1321,0.103
401105099,2019,8.0,154.0,0.3963,0.4934,79.8,0,2,0,9.41,0.95,161.66,0.0216,-0.0025,-0.0906,0.0114,0.103,3.4,-0.0472,0.6955
401105100,2019,17.0,167.0,0.1509,0.149,109.0,0,2,0,-7.47,-6.16,160.37,0.0457,0.0464,-0.054,0.012,0.0498,0.72,-0.0387,0.2474
401105101,2019,-16.0,170.0,-0.7404,-0.7768,-304.7,0,1,0,-29.18,2.06,160.15,0.0329,0.0187,-0.0815,-0.1133,-0.0244,-5.18,-0.1774,-0.6911
401105102,2019,-12.0,152.0,0.0294,0.0252,17.3,0,0,0,-4.17,2.58,157.19,-0.0335,-0.0623,0.1103,0.0119,-0.0362,-2.56,0.0019,0.0842
401105103,2019,10.0,130.0,0.3268,0.2114,183.5,0,1,0,6.11,1.2,165.19,-0.0132,-0.0465,-0.0477,-0.0338,0.0314,-2.12,0.4574,-0.3611
401105104,2019,30.0,174.0,0.3839,0.3382,167.5,0,1,0,12.17,4.07,156.15,0.0083,-0.0076,-0.0346,-0.0091,-0.0486,2.47,0.0513,0.4612
401105105,2019,4.0,152.0,-0.4279,-0.4324,-178.9,0,-3,0,-0.47,-3.81,166.35,0.0146,-0.0234,-0.0638,0.1212,-0.0675,2.88,-0.1265,-0.4295
401105106,2019,34.0,170.0,0.1045,0.1045,51.0,0,0,0,-3.91,5.14,159.95,-0.0296,-0.0511,0.0208,-0.0151,-0.0393,-2.85,0.2925,-0.2164
401105107,2019,13.0,159.0,0.6306,0.6837,253.7,0,1,0,25.93,4.1,154.68,0.0091,0.005,-0.0347,0.1045,0.0308,1.51,0.3566,0.4565
401105108,2019,-5.0,213.0,-0.0929,-0.0657,60.1,0,-3,0,5.33,-4.41,164.57,0.011,0.008,-0.0274,-0.0204,0.0573,0.42,0.1214,-0.1769
401105109,2019,-5.0,167.0,-0.1467,-0.1389,-100.9,0,-2,0,-10.77,0.59,160.7,-0.0012,0.0149,-0.0741,0.0519,0.0504,-1.05,-0.0527,-0.1017
401105110,2019,-14.0,152.0,-0.2884,-0.2571,-51.7,0,-2,0,-15.56,-1.04,160.33,-0.0089,-0.0542,0.1109,0.0599,-0.0881,-2.88,0.0204,-0.2969
401105111,2019,-8.0,134.0,0.0216,0.0088,23.7,0,1,0,8.49,-0.94,163.19,-0.0101,0.002,0.0502,0.0463,-0.0482,3.14,-0.2105,0.3017
401105112,2019,28.0,180.0,-0.3259,-0.2833,-126.7,0,0,0,-6.03,-2.45,164.81,0.013,-0.0538,0.0422,-0.0556,-0.0607,-2.73,0.1762,-0.6932
401105113,2019,14.0,186.0,0.1384,0.1151,125.9,0,0,0,11.66,-7.75,166.25,-0.0089,-0.0102,-0.0251,0.0904,0.0898,-1.42,0.309,-0.2666
401105114,2019,-14.0,142.0,-0.126,-0.111,-75.7,0,-1,0,-3.58,-2.32,152.57,-0.056,0.0073,0.1081,-0.0496,0.0219,-2.67,0.1556,-0.4744
401105115,2019,-9.0,187.0,-0.1389,-0.1023,-56.5,0,-1,0,-1.06,-5.39,165.24,0.0329,-0.0736,-0.0272,0.1008,-0.0042,-0.46,-0.2852,0.2661
401105116,2019,9.0,145.0,-0.1222,-0.1858,9.7,0,1,0,-7.68,1.56,162.48,-0.0275,-0.0113,-0.0106,0.0375,-0.0879,-2.4,0.2927,-0.5449
401165793,2019,29.0,181.0,0.3429,0.3052,71.9,0,0,0,12.18,6.07,166.77,-0.0214,0.0831,-0.0388,-0.0312,0.0069,0.19,0.2644,0.0168
401165794,2019,10.0,158.0,-0.3216,-0.3156,-49.3,0,0,0,-8.95,-1.9,158.36,0.0148,-0.011,-0.0285,0.0815,-0.0086,0.35,-0.0606,-0.2501
401165795,2019,23.0,161.0,0.1845,0.2262,63.4,0,1,0,7.57,2.02,159.63,-0.034,0.0112,0.0007,-0.0462,-0.0602,-2.23,0.5914,-0.486
401165796,2019,1.0,185.0,-0.2343,-0.2516,-6.2,0,1,0,-12.53,-1.56,172.14,-0.0016,0.0106,0.0515,-0.0686,-0.0047,-1.74,-0.1261,-0.1799
401165797,2019,2.0,192.0,0.3452,0.396,128.2,0,3,0,15.06,-6.22,166.44,-0.0064,0.0267,-0.1024,0.1932,0.0432,-0.17,0.7121,-0.438
401165802,2019,9.0,159.0,-0.1186,-0.0511,-18.5,0,3,0,-12.32,3.46,163.69,0.0143,0.0442,0.1099,-0.011,0.0609,0.36,-0.2807,0.2621
401165798,2019,12.0,194.0,0.278,0.3293,132.1,0,0,0,8.19,-4.86,166.72,-0.0245,0.0101,-0.1162,0.1922,0.0203,1.07,0.5843,-0.3451
401165803,2019,26.0,162.0,-0.093,-0.0885,-3.2,0,0,0,-10.29,4.08,164.57,-0.0029,0.0365,0.1002,-0.0216,0.0798,0.01,-0.5582,0.5709
401165887,2019,17.0,167.0,-0.3041,-0.3817,-141.1,0,0,0,-13.23,4.28,166.31,0.0335,-0.005,0.0973,-0.1808,-0.0114,-1.97,-0.3606,-0.0463
401165892,2019,-22.0,134.0,-0.0156,-0.0156,-25.9,0,0,0,-3.43,-4.09,163.4,0.0066,-0.0834,-0.0804,0.001,-0.0825,1.24,0.3677,-0.4816
401165888,2019,-4.0,184.0,-0.2918,-0.2153,-108.3,0,0,0,-0.72,3.86,166.12,0.0311,0.0164,0.0962,-0.1867,0.0061,-2.49,-0.1856,-0.0375
401165807,2019,9.0,181.0,0.2333,0.1542,65.3,0,0,0,-4.87,-2.94,164.48,-0.0325,-0.0497,-0.0615,0.0725,0.0125,-0.47,0.5416,-0.4305
401165808,2019,-12.0,186.0,0.216,0.0031,75.9,0,0,0,-2.73,-2.2,163.56,-0.0289,-0.0561,-0.0279,0.0548,0.02,-0.46,0.6338,-0.7147
401165809,2019,-13.0,175.0,-0.169,-0.0856,-46.5,0,0,0,12.64,2.16,163.15,0.0256,0.0841,0.0234,-0.05,-0.0049,0.74,-0.6752,0.6234
401165810,2019,4.0,176.0,-0.1706,-0.1203,-72.6,0,0,0,5.46,2.16,162.72,0.0232,0.0655,0.0243,-0.0521,-0.0472,0.49,-0.6449,0.4631
401165811,2019,11.0,167.0,0.1243,0.1614,60.3,0,0,0,-0.67,-2.08,162.44,-0.0229,-0.0849,-0.044,0.0461,0.0555,0.44,0.6619,-0.5462
401230733,2020,-16.0,158.0,-0.1952,-0.2033,-99.8,0,0,0,-1.39,3.42,161.03,-0.0194,0.0229,-0.019,-0.0462,-0.0111,-4.33,0.1152,-0.382
401230734,2020,-23.0,175.0,-0.1336,0.1158,-59.6,0,0,0,-10.96,1.29,161.91,0.0249,-0.0548,0.1564,0.0128,0.047,-1.71,0.0666,-0.0973
401230735,2020,25.0,177.0,0.3513,0.3706,134.2,0,0,0,-4.36,-1.78,162.6,-0.0537,-0.0247,-0.114,0.089,0.0476,-0.1,-0.2706,0.6074
401230461,2020,8.0,146.0,-0.0117,0.2765,-43.3,0,0,0,4.74,-2.05,162.18,0.0528,-0.0055,-0.0109,-0.0253,0.0247,3.21,0,0.2733
401230462,2020,-2.0,174.0,-0.0912,-0.157,2.9,0,0,0,-8.39,-2.49,172.04,0.0157,0.0454,0.0339,-0.0884,0.0637,-3.44,0.0412,-0.3247
401230463,2020,10.0,200.0,-0.003,0.0129,-27.6,0,0,0,5.28,5.29,156.6,0.0204,-0.0155,-0.0437,0.0424,-0.0674,0.99,0,-0.0206
401230464,2020,-5.0,183.0,-0.1433,-0.1329,-66.1,0,-1,0,-12.09,0.94,161.93,0.0161,0.0671,0.0288,-0.0479,-0.1111,-0.15,-0.3366,0.1989
401230465,2020,18.0,174.0,0.1934,0.1218,-8.9,0,-1,0,6.59,6.58,168.54,-0.0071,0.0132,0.0556,0.0093,0.0357,-1.35,0.0673,-0.031
401230466,2020,24.0,156.0,-0.0766,-0.1221,-23.3,0,1,0,-3.87,-0.59,160.28,-0.0076,-0.047,-0.0117,0.0765,0.0186,0.87,0.3661,-0.5102
401230467,2020,6.0,206.0,0.0241,0.0317,30.3,0,0,0,17.16,0.03,164.99,-0.027,0.0323,-0.0342,-0.0535,0.034,-0.78,0.2611,-0.2791
401230468,2020,13.0,173.0,0.0803,0.2071,33.6,0,-1,0,-6.8,-5.95,161.62,-0.0375,0.0283,0.093,-0.0196,0.032,1.73,0.1026,0.1275
401230469,2020,30.0,170.0,0.2188,0.0799,120.5,0,0,0,2.57,4.06,167.96,-0.0066,0.0525,-0.0139,-0.1319,0.0251,-3.11,0.239,-0.1618
401230470,2020,18.0,160.0,0.1655,0.0335,109.2,0,0,0,1.41,2.03,161.32,-0.0348,-0.0216,0.039,-0.0033,0.0246,-3.96,-0.0465,0.0882
401230471,2020,2.0,164.0,-0.2869,-0.0746,-29.0,0,0,0,-13.0,-7.19,167.06,0.0434,0.0808,0.0002,-0.0462,-0.0344,0.61,-0.4966,0.4545
401230472,2020,5.0,157.0,-0.1156,-0.0164,-20.3,0,0,0,-3.24,-0.91,164.19,0.0153,-0.0432,-0.0805,0.0164,-0.0144,3.41,-0.1048,0.2872
401230753,2020,6.0,162.0,-0.0032,0.0955,21.6,0,0,0,0.96,-1.18,166.78,-0.0116,-0.0126,0.093,0.0003,-0.051,3.78,-0.0945,0.2365
401230754,2020,3.0,149.0,-0.014,0.0754,-57.4,0,0,0,-10.03,-4.0,162.14,-0.0351,-0.0072,-0.0419,0.0204,0.013,1.41,0.2914,-0.3834
401230755,2020,7.0,197.0,-0.2633,-0.2643,-94.0,0,0,0,-23.3,-4.31,168.74,0.0175,-0.1195,0.0774,0.152,-0.0588,1.21,-0.3898,0.1948
401230756,2020,-9.0,147.0,-0.0374,-0.1762,25.7,0,0,0,1.21,3.39,162.4,-0.0425,-0.0436,0.0365,0.0102,-0.0201,-3.15,0.1338,-0.31
401230757,2020,2.0,174.0,-0.0033,-0.0447,-97.3,0,0,0,-3.43,5.39,167.59,0.023,0.0106,0.0174,-0.0296,-0.0676,1.48,-0.1012,0.0658
401230758,2020,6.0,156.0,0.0804,0.0687,-20.6,0,0,0,7.82,-2.52,162.59,0.0089,0.0174,0.0081,0.0632,0.0644,-0.44,0.2706,-0.2947
401230759,2020,-29.0,163.0,-0.2423,-0.281,-80.0,0,0,0,3.9,1.97,167.08,-0.006,0.0549,-0.1576,0.0148,-0.0434,-0.4,0.0709,-0.5144
401230760,2020,16.0,170.0,-0.0073,-0.0641,74.5,0,0,0,5.36,-0.36,165.77,0.0017,-0.0026,0.0001,-0.0183,0.0616,-2.99,0.082,-0.1515
401230761,2020,9.0,149.0,0.1525,0.1788,97.4,0,0,0,9.46,7.44,165.91,0.0342,0.0391,0.0206,-0.1267,0.06,-2.1,0.0874,0.0827
401230762,2020,3.0,161.0,0.3038,0.3038,122.4,0,1,0,6.8,6.7,165.97,0.038,-0.0517,-0.0404,0.018,0.0498,-0.68,-0.077,0.5122
401230763,2020,-7.0,155.0,-0.2289,-0.2263,-76.8,0,0,0,-6.72,-0.97,165.47,-0.0127,0.0565,-0.1053,-0.0458,-0.0463,-0.47,-0.07,-0.1811
401230764,2020,13.0,161.0,0.1397,0.1908,-12.0,0,0,0,8.89,-2.59,162.93,0.0209,-0.025,-0.0993,0.0683,0.037,2.73,0.3556,-0.1426
401230765,2020,-26.0,158.0,-0.4064,-0.361,-184.0,0,-1,0,-10.25,5.33,164.65,-0.0187,-0.0923,-0.0565,0.0969,-0.0093,-3.46,-0.091,-0.2891
401230766,2020,-6.0,160.0,0.1409,0.1265,103.3,0,1,0,5.07,-4.11,168.96,-0.0381,-0.0845,-0.0892,0.1584,0.014,2.16,-0.2539,0.5179
401230767,2020,11.0,161.0,0.0594,0.0553,47.8,0,1,0,-7.83,0.69,165.37,-0.0088,-0.0645,-0.121,0.0059,-0.0646,3.94,-0.1812,0.3308
401230768,2020,-1.0,185.0,-0.3224,-0.3237,-146.4,0,0,0,-15.55,3.71,162.42,0.0144,0.0132,0.0322,-0.0829,-0.0623,-2.6,-0.2193,-0.1833
401230769,2020,-23.0,159.0,-0.0756,-0.0869,-103.3,0,0,0,6.91,-2.53,161.82,-0.038,-0.0135,-0.0548,0.0443,0.0137,2.82,0.325,-0.4593
401230770,2020,10.0,182.0,-0.1438,-0.1196,-69.6,0,0,0,0.41,-1.71,168.87,0.0088,-0.0142,0.1652,-0.0198,-0.0538,0.01,-0.1968,0.1017
401230771,2020,7.0,167.0,0.219,0.2467,68.4,0,0,0,8.43,-2.84,162.39,0.0247,0.0721,-0.0424,-0.014,-0.032,5.73,-0.0499,0.3803
401230772,2020,-8.0,140.0,0.6017,0.6584,288.7,0,0,0,25.34,-2.26,167.05,-0.0556,-0.0272,0.006,-0.0406,0.0998,-0.3,0.4414,0.2656
401230773,2020,4.0,168.0,0.0621,0.1516,3.3,0,0,0,4.24,2.47,168.33,0.0125,0.0846,0.141,-0.1098,0.0819,-5.71,0.0842,0.1349
401230774,2020,10.0,160.0,-0.105,-0.1937,22.9,0,0,0,3.25,-3.31,164.04,-0.0504,0.0126,-0.0385,0.0611,-0.0164,1.17,0.0842,-0.349
401230775,2020,6.0,142.0,0.1181,0.1665,45.8,0,0,0,-5.07,-4.11,165.45,-0.0153,0.0266,-0.1274,0.0347,-0.002,1.84,0.3234,-0.2177
401230776,2020,-7.0,193.0,-0.187,-0.1115,2.8,0,0,0,-1.85,-3.02,167.59,-0.0153,0.0257,0.1009,-0.0498,-0.0863,-2.12,-0.1903,0.0598
401230777,2020,-2.0,154.0,-0.5318,-0.5466,-197.4,0,0,0,-20.28,-1.08,169.23,0.0219,-0.0369,-0.0771,0.2445,-0.1194,2.32,-0.4761,-0.0844
401230778,2020,7.0,175.0,-0.26,-0.1978,-139.3,0,0,0,-0.87,-0.54,164.6,0.0429,0.095,0.0629,-0.0239,0.0058,-1.87,0.1058,-0.3819
401230779,2020,16.0,178.0,-0.1909,-0.0131,-16.7,0,0,0,-7.45,5.47,161.99,-0.0337,-0.1504,-0.0498,0.009,-0.0308,-0.7,0.1626,-0.1575
401230780,2020,-11.0,175.0,-0.1526,-0.1581,-156.4,0,0,0,-4.3,0.01,166.34,0.0096,0.0099,-0.0603,0.0017,0.0059,0.27,0.0825,-0.3312
401230781,2020,-12.0,170.0,-0.1494,-0.1552,-72.5,0,0,0,-12.73,-5.09,165.36,-0.038,0.0642,-0.1458,0.0437,-0.0291,-0.29,0.0307,-0.1916
401230782,2020,18.0,160.0,-0.028,0.0101,-9.0,0,0,0,2.3,-3.53,165.69,-0.0103,-0.0098,0.01,0.0117,-0.0097,2.15,0.154,-0.2179
401230783,2020,20.0,116.0,0.09,0.1282,-63.5,0,0,0,6.82,-4.09,161.44,0.0505,0.12,0.0126,-0.0139,-0.0162,3.56,0.0074,0.1121
401230784,2020,-19.0,177.0,-0.1524,-0.1383,-66.6,0,0,0,-2.67,-2.61,165.54,0.0142,0.0282,-0.0234,0.1459,0.0208,0.01,-0.1031,-0.0887
401230785,2020,15.0,171.0,0.4325,0.4787,199.1,0,0,0,14.93,-0.04,166.75,-0.0227,-0.039,-0.0332,-0.1229,0.047,2.95,0.4174,0.0981
401230786,2020,4.0,136.0,0.1965,0.316,139.7,0,0,0,9.2,1.86,163.6,0.023,-0.0082,0.0891,-0.0751,0.0296,-0.24,-0.0144,0.3725
401230787,2020,18.0,160.0,0.0804,0.1534,40.7,0,0,0,-13.46,-0.91,169.83,0.0219,0.0387,-0.1206,0.0198,0.0614,-0.17,0.185,-0.0164
401230788,2020,37.0,163.0,0.4391,0.4348,183.6,0,0,0,18.08,-2.42,165.14,-0.0205,-0.003,-0.01,0.0508,0.0255,4.88,0.2744,0.193
401230789,2020,-7.0,165.0,-0.2801,-0.3244,-124.2,0,0,0,-7.91,2.43,165.79,0.0403,-0.0229,-0.0288,0.1168,-0.0529,2.49,-0.4881,0.2138
401230790,2020,-17.0,145.0,-0.0337,-0.046,39.1,0,0,0,-16.78,-3.1,165.87,-0.0258,0.0186,0.0333,0.0309,-0.0744,-2.01,-0.0256,-0.1051
401230791,2020,10.0,164.0,-0.0194,0.0979,10.5,0,0,0,-0.44,6.63,162.2,-0.0246,-0.0841,0.0657,-0.1579,0.0495,-4.48,0.0443,0.1415
401230792,2020,-3.0,151.0,0.2236,0.1493,3.9,0,0,0,-3.5,1.88,164.67,0.0394,0.0136,-0.0708,0.0313,0.0114,-0.6,0.3187,-0.2147
401230793,2020,-18.0,148.0,-0.5258,-0.5251,-160.7,0,0,0,-22.65,-1.43,160.22,-0.0211,0.0558,-0.0212,0.0011,-0.1361,-1.79,-0.3774,-0.1753
401230794,2020,16.0,176.0,0.2332,0.1552,127.3,0,0,0,14.69,1.18,167.37,-0.0147,-0.0121,0.1103,0.0122,-0.0203,2.29,-0.049,0.2866
401230795,2020,-14.0,166.0,-0.206,-0.2066,-92.9,0,0,0,-15.75,-2.64,164.54,-0.0069,0.0819,0.0586,0.0046,-0.0344,-5.19,-0.0982,-0.1786
401230796,2020,30.0,158.0,0.4906,0.3995,212.7,0,0,0,12.34,-4.53,161.49,-0.0029,0.0935,-0.0207,-0.1078,0.0208,2.9,0.3848,-0.016
401230797,2020,15.0,161.0,0.2443,0.1845,2.8,0,0,0,21.0,2.17,164.5,-0.0101,0.0628,0.089,-0.1774,0.0363,-0.69,0.1468,0.1224
401230820,2020,-25.0,159.0,-0.4461,-0.4477,-185.6,0,0,0,-15.46,1.2,165.34,-0.0203,-0.0211,-0.0362,-0.023,0.0582,-1.71,-0.3872,-0.1108
401230821,2020,-23.0,167.0,-0.3982,-0.4274,-20.8,0,0,0,-11.09,0.65,162.59,-0.0159,0.0437,0.0703,-0.0681,-0.0799,-1.63,-0.4891,0.0979
401230822,2020,-6.0,184.0,0.1998,0.1872,105.9,0,0,0,12.41,4.28,163.07,0.0204,-0.0583,0.1193,-0.0431,0.0599,0.42,-0.0208,0.2689
401230823,2020,22.0,146.0,0.1171,0.1603,68.7,0,-1,0,2.18,0.8,161.41,-0.0342,-0.0073,-0.0038,-0.0192,-0.0557,5.27,-0.0645,0.281
401230824,2020,2.0,166.0,0.0475,-0.0037,-28.9,0,-1,0,-3.69,-0.99,164.13,0.0502,0.0253,-0.0836,0.1333,-0.0156,1.82,-0.2169,0.3803
401230825,2020,41.0,169.0,0.8856,0.9167,261.5,0,-1,0,31.96,-3.44,163.13,-0.0356,-0.0135,-0.0749,-0.0689,0.1331,3.46,0.737,0.2422
401230798,2020,7.0,189.0,0.1717,0.2766,217.3,0,1,0,6.62,-1.66,164.48,-0.0051,-0.0185,0.0147,0.0668,-0.0267,0.38,0.2811,-0.0149
401230826,2020,7.0,175.0,0.281,0.2147,155.3,0,1,0,11.17,0.87,158.46,0.0477,0.0526,0.0712,-0.0728,0.0449,1.42,0.0239,0.2638
401230827,2020,9.0,157.0,0.0416,0.0653,94.7,0,1,0,12.66,-0.53,165.46,0.0155,-0.0196,-0.0729,-0.0288,0.0759,1.14,0.443,-0.5359
401230799,2020,-16.0,186.0,-0.7612,-0.7603,-233.2,0,0,0,-26.69,1.89,165.25,0.0081,-0.0097,0.0891,0.115,-0.0344,-2.09,-0.4721,-0.4122
401230800,2020,21.0,177.0,0.2387,0.1928,39.2,0,0,0,5.1,2.66,162.34,-0.0039,-0.0906,0.0635,-0.0883,0.0384,-0.95,0.5679,-0.5879
401230828,2020,6.0,174.0,-0.656,-0.6933,-144.4,0,0,0,-37.42,-2.1,161.23,0.0185,0.0735,0.0491,-0.0483,-0.1072,-7.86,-0.5683,-0.1579
